	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA0031	PA0031	0.9747681850393841	1408.0	0.11330371464999901	-0.11330371464999901	0.917816357804583	575.5	10.355082912761354	0.0	0.04253999999999981	0.03507935052610491	25	2.0172470011193377	betC
PA3249	PA3249	0.967878480789139	1407.0	0.11326043265	0.11326043265	0.786967310913545	2620.5	47.215212689257385	0.0	0.0670400000000001	0.05114010982910923	25	0.9038000271108332	
PA3297	PA3297	0.967878480789139	1406.0	0.1132082816	-0.1132082816	0.9117454334355721	588.0	10.580389329488103	0.0	0.05244000000000007	0.05373242348278461	25	1.130942504751708	
PA4783	PA4783	0.967878480789139	1405.0	0.113145662699998	0.113145662699998	0.880539301041244	1755.0	31.61499639509733	0.0	0.06891999999999973	0.06420161602327416	25	0.6888559111030121	
PA3991	PA3991	0.967878480789139	1404.0	0.11309433579999902	-0.11309433579999902	0.8784174947669001	2272.5	40.94268204758471	0.0	0.06930000000000013	0.06110663493707794	25	0.7166870806270762	
PA0619	PA0619	0.967878480789139	1403.0	0.11307872545	-0.11307872545	0.7724256456228299	5221.5	94.09697188175919	0.0	0.20775999999999975	0.15167365734804802	25	-0.624243367012197	
PA3990	PA3990	0.967878480789139	1402.0	0.112966486099999	0.112966486099999	0.8784174947669001	4308.5	77.64059120403749	0.0	0.11203999999999992	0.11174486565386374	25	0.00829108428899926	
PA0732	PA0732	0.967878480789139	1401.0	0.11289007265	-0.11289007265	0.789901131727734	1696.0	30.551550108147076	0.0	0.05993999999999998	0.04797923161813524	25	1.1036040149918929	
PA1212	PA1212	0.967878480789139	1400.0	0.112885068849999	0.112885068849999	0.8878556808458391	1667.0	30.02883922134102	0.0	0.053239999999999864	0.03830228452716633	25	1.5572196172187902	
PA4449	PA4449	0.9681447365388729	1399.0	0.112884356200003	0.112884356200003	0.8784174947669001	3378.5	60.87779379956741	0.0	0.10481999999999976	0.09713380805191706	25	0.08302316527828217	hisG
PA1822	PA1822	0.967878480789139	1398.0	0.112830953449999	0.112830953449999	0.786967310913545	4694.5	84.59805335255949	0.0	0.1077200000000001	0.050881209694738964	25	0.10044874091362975	fimL
PA1656	PA1656	0.967878480789139	1397.0	0.11280461145	0.11280461145	0.8800787666750659	2379.0	42.86229271809661	0.0	0.09454000000000004	0.07820897753242112	25	0.2335359958187467	hsiA2
PA0687	PA0687	0.9747681850393841	1396.0	0.11255404235	-0.11255404235	0.922428804008528	118.0	2.1088680605623646	0.0	0.041159999999999766	0.066180737378787	25	1.0787737516639433	hxcS
PA2110	PA2110	0.96852610402051	1395.0	0.112346858900002	0.112346858900002	0.8784174947669001	4204.5	75.76604181687095	0.0	0.11369999999999933	0.08885099886889265	25	-0.015229329070278758	
PA3257	PA3257	0.9681695405797209	1394.0	0.112331945400001	0.112331945400001	0.8646020983473749	3144.0	56.65104542177361	0.0	0.09752000000000052	0.1039297118248675	25	0.14251887299524274	algO
PA0535	PA0535	0.967878480789139	1393.0	0.112267267500004	-0.112267267500004	0.836311204796587	4314.5	77.74873828406633	0.0	0.09183999999999996	0.05292894608183064	25	0.38593754480624876	
PA3866	PA3866	0.9681695405797209	1392.0	0.11223845285000099	0.11223845285000099	0.819744305165625	4265.5	76.86553713049747	0.0	0.1349600000000002	0.12696619628861874	25	-0.1789574533551334	
PA2988	PA2988	0.9692596390183	1391.0	0.11222343730000099	0.11222343730000099	0.8446744038830921	3274.0	58.994232155731794	0.0	0.07506000000000014	0.04445276519333013	25	0.836020822065238	lolE
PA1157	PA1157	0.9681574459182679	1390.0	0.11209108395000301	0.11209108395000301	0.786967310913545	4111.0	74.08074981975487	0.0	0.1244800000000001	0.13399405148488217	25	-0.09245870180583998	
PA0431	PA0431	0.967878480789139	1389.0	0.11189865535	-0.11189865535	0.776383796003015	4512.0	81.30857966834895	0.0	0.1104200000000004	0.10701009298192446	25	0.0138179054778446	
PA3830	PA3830	0.967878480789139	1388.0	0.11177474319999901	0.11177474319999901	0.8569987763839921	2738.5	49.34210526315789	0.0	0.07269999999999946	0.05359046090490335	25	0.7291361660303306	
PA2535	PA2535	0.967878480789139	1387.0	0.1117326785	0.1117326785	0.8784174947669001	2480.0	44.682768565248736	0.0	0.07514000000000003	0.07036031078195527	25	0.5200755666557487	
PA0381	PA0381	0.9681695405797209	1386.0	0.11160670495000201	0.11160670495000201	0.8217152135870109	3995.5	71.99891852919971	0.0	0.12803999999999996	0.139269666474793	25	-0.11799622606960347	thiG
PA1305	PA1305	0.975034318474195	1385.0	0.111561714400001	-0.111561714400001	0.7806530885868259	4641.0	83.633741888969	0.0	0.11320000000000034	0.06651550571107408	25	-0.024630130711410785	
PA5095	PA5095	0.9777086456921241	1384.0	0.111483595799998	0.111483595799998	0.888548837795203	1109.0	19.971160778658973	0.0	0.05848000000000028	0.06199050330494164	25	0.855027673178651	
PA3636	PA3636	0.9681574459182679	1383.0	0.11147017435	-0.11147017435	0.841578466808811	3027.5	54.55118961788031	0.0	0.10140000000000042	0.12478222696628927	25	0.08070199254193555	kdsA
PA3943	PA3943	0.9777086456921241	1382.0	0.11140930625000099	0.11140930625000099	0.8569987763839921	1051.0	18.92573900504686	0.0	0.0670800000000002	0.07017384365512065	25	0.6317069714445668	
PA4396	PA4396	0.967878480789139	1381.0	0.11126207274999901	-0.11126207274999901	0.9404529598597221	142.5	2.5504686373467913	0.0	0.04331999999999974	0.05461434487995512	25	1.244033465920705	
PA5387	PA5387	0.967878480789139	1380.0	0.11122932474999901	-0.11122932474999901	0.739684345189109	4566.5	82.29091564527758	0.0	0.11636	0.06639787270688698	25	-0.07727168116741223	cdhC
PA0752	PA0752	0.967878480789139	1379.0	0.1111781794	-0.1111781794	0.9005745873997549	2073.5	37.355803893294876	0.0	0.06512000000000003	0.056507425765704625	25	0.8150818901390038	
PA1844	PA1844	0.9681695405797209	1378.0	0.1110908434	-0.1110908434	0.8281209717979731	3004.5	54.136625811103094	0.0	0.08051999999999979	0.06578333755594958	25	0.4647201637344611	tse1
PA4953	PA4953	0.968657107753104	1377.0	0.1110858652	0.1110858652	0.863703450395138	2102.0	37.86950252343186	0.0	0.08615999999999971	0.10572563943213276	25	0.2357598907311472	motB
PA3717	PA3717	0.967878480789139	1376.0	0.111057635649999	-0.111057635649999	0.832050882205713	2182.0	39.31146359048305	0.0	0.09195999999999957	0.10366280673414183	25	0.18422842533077521	
PA0039	PA0039	0.97645489096681	1375.0	0.11105254355000001	-0.11105254355000001	0.8551029070517109	3609.5	65.04145638067773	0.0	0.15108000000000021	0.15277527614113542	25	-0.26200218687886656	
PA2872	PA2872	0.96852610402051	1374.0	0.11102806579999801	0.11102806579999801	0.7493454816619721	4525.5	81.55191059841384	0.0	0.10779999999999998	0.07390675431469979	25	0.04367754787678422	
PA4423	PA4423	0.96852610402051	1373.0	0.11078960495000201	0.11078960495000201	0.8953923257413471	1363.0	24.549387166546502	0.0	0.06365999999999977	0.05394822363464124	25	0.8736080963329322	
PA0265	PA0265	0.967878480789139	1372.0	0.110709022700002	-0.110709022700002	0.8784174947669001	4532.0	81.66906993511175	0.0	0.11871999999999973	0.10716916922946391	25	-0.07475076421321435	davD
PA1598	PA1598	0.967878480789139	1371.0	0.11061412664999999	-0.11061412664999999	0.8590871467500691	871.0	15.681326604181686	0.0	0.05333999999999988	0.04187946991068502	25	1.3675943552329284	
PA0034	PA0034	0.9681695405797209	1370.0	0.11057296295	-0.11057296295	0.8474652891283729	4711.0	84.89545782263879	0.0	0.10407999999999967	0.0773596417175432	25	0.08393217452722374	
PA4592	PA4592	0.975034318474195	1369.0	0.11048722555000098	-0.11048722555000098	0.9261093463282258	192.0	3.442682047584715	0.0	0.04589999999999981	0.06545529644981649	25	0.9867379578598221	
PA1548	PA1548	0.9681695405797209	1368.0	0.110457040649998	-0.110457040649998	0.8784174947669001	1073.0	19.32227829848594	0.0	0.05609999999999973	0.058167144219624975	25	0.9344973245507691	
PA1061	PA1061	0.967878480789139	1367.0	0.11032971805	-0.11032971805	0.931120945820403	343.0	6.164383561643835	0.0	0.04853999999999969	0.04314194594591203	25	1.432242257395329	
PA5083	PA5083	0.9686352775919409	1366.0	0.110260141449999	0.110260141449999	0.9316895717688221	1527.0	27.50540735400144	0.0	0.060579999999999884	0.06485587868497346	25	0.7660083011335344	dguB
PA5516	PA5516	0.967878480789139	1365.0	0.11016416620000201	-0.11016416620000201	0.932738921581236	2.0	0.01802451333813987	0.0	0.051039999999999565	0.07457601267610564	25	0.7928040676670018	pdxY
PA4204	PA4204	0.9747681850393841	1364.0	0.11005218575000301	0.11005218575000301	0.868421041605008	1293.0	23.28767123287671	0.0	0.07036000000000012	0.07265751853731346	25	0.5462915132398702	ppgL
PA3684	PA3684	0.967878480789139	1363.0	0.11000151769999901	-0.11000151769999901	0.7806530885868259	5395.0	97.22422494592647	0.0	0.2179000000000002	0.1470745984186254	25	-0.7336309835970765	
PA3983	PA3983	0.9731983928879749	1362.0	0.10999165035	0.10999165035	0.881916900027074	2215.0	39.90627253064167	0.0	0.06974000000000032	0.07307389524766457	25	0.5508348804121828	
PA0684	PA0684	0.967878480789139	1361.0	0.109964392949998	0.109964392949998	0.85147434114231	841.5	15.14960346070656	0.0	0.07774000000000063	0.11884225539203935	25	0.27115265394194066	hxcZ
PA0150	PA0150	0.9681695405797209	1360.0	0.10993721285000001	0.10993721285000001	0.930900376840207	1281.0	23.071377072819033	0.0	0.050599999999999944	0.035689634349485785	25	1.6625895426371884	
PA4533	PA4533	0.967878480789139	1359.0	0.109790918199998	0.109790918199998	0.83055286974767	3002.0	54.09156452775775	0.0	0.07793999999999981	0.050911139907358696	25	0.6256178560911472	
PA4589	PA4589	0.967878480789139	1358.0	0.109768708150002	0.109768708150002	0.9113565323581031	459.0	8.255227108868059	0.0	0.05356000000000019	0.06758749267924243	25	0.8316436358537194	
PA2222	PA2222	0.967878480789139	1357.0	0.109629127149999	-0.109629127149999	0.831612821141166	4894.5	88.20295602018746	0.0	0.13604000000000027	0.09361845437732849	25	-0.2821118232047758	
PA5058	PA5058	0.9681695405797209	1356.0	0.10949577549999699	0.10949577549999699	0.786967310913545	3685.0	66.40230713770728	0.0	0.09960000000000069	0.0730121279879808	25	0.13553605096437318	phaC2
PA1201	PA1201	0.9747681850393841	1355.0	0.10914676945000099	0.10914676945000099	0.8938330986390529	871.0	15.681326604181686	0.0	0.04173999999999967	0.022437004404925895	25	3.0042677816296464	
PA2615	PA2615	0.967878480789139	1354.0	0.10895056470000099	-0.10895056470000099	0.8784174947669001	3676.0	66.24008651766403	0.0	0.09240000000000029	0.06730883423939786	25	0.24588993238443524	ftsK
PA0468	PA0468	0.97645489096681	1353.0	0.10890900010000099	0.10890900010000099	0.8587426040819921	2182.0	39.31146359048305	0.0	0.07199999999999998	0.06683281379681745	25	0.5522586586315268	
PA2288	PA2288	0.967878480789139	1352.0	0.10876812080000199	0.10876812080000199	0.749884943080789	4756.5	85.71557317952416	0.0	0.18366000000000035	0.18720402862474203	25	-0.4000548479120721	
PA0047	PA0047	0.9681447365388729	1351.0	0.10872501185000301	0.10872501185000301	0.781070641070663	4947.0	89.1492429704398	0.0	0.13519999999999988	0.10210890836095919	25	-0.2592818645794028	
PA2986	PA2986	0.967878480789139	1350.0	0.10853522099999902	-0.10853522099999902	0.8375939023321229	3037.0	54.72242249459264	0.0	0.06948000000000014	0.05129459035804895	25	0.7613906403654607	lolC
PA2716	PA2716	0.96852610402051	1349.0	0.10853403805000199	-0.10853403805000199	0.8646020983473749	1515.5	27.298125450612833	0.0	0.05224000000000013	0.03588265597750509	25	1.568836991478354	
PA1688	PA1688	0.9681695405797209	1348.0	0.10846161119999999	0.10846161119999999	0.7910150480222979	5049.0	90.98774333093007	0.0	0.15182000000000018	0.09902481591331856	25	-0.4378537682711168	
PA1930	PA1930	0.9697555532092691	1347.0	0.108415664400001	0.108415664400001	0.7993039783837719	4985.0	89.83417447728911	0.0	0.14313999999999985	0.12756865145220145	25	-0.2722011654486265	
PA0287	PA0287	0.9747681850393841	1346.0	0.108288384350002	0.108288384350002	0.878944823715792	174.0	3.1182408074981973	0.0	0.061100000000000404	0.07744554538512867	25	0.6093105047596818	gpuP
PA5213	PA5213	0.967878480789139	1345.0	0.10816842694999801	-0.10816842694999801	0.8767264160063359	3374.5	60.80569574621485	0.0	0.08753999999999999	0.06847626109341347	25	0.3012493179476793	gcvP1
PA2128	PA2128	0.967878480789139	1344.0	0.10808567925000001	0.10808567925000001	0.786967310913545	4197.5	75.63987022350396	0.0	0.14146000000000014	0.1593112728800653	25	-0.2094912691779533	cupA1
PA0466	PA0466	0.973619947369898	1343.0	0.10801583634999999	-0.10801583634999999	0.8784174947669001	3356.0	60.47224224945926	0.0	0.08992000000000042	0.07096869615072077	25	0.254983356486757	
PA2762	PA2762	0.9698838620168091	1342.0	0.10797976624999901	0.10797976624999901	0.9076845312286401	1258.0	22.656813266041816	0.0	0.09936	0.13948032417991163	25	0.061799155548854484	
PA5366	PA5366	0.967878480789139	1341.0	0.107850533250001	0.107850533250001	0.786967310913545	3154.5	56.840302811824074	0.0	0.10444000000000031	0.137740193238333	25	0.024760624838818253	pstB
PA0987	PA0987	0.9741261030084271	1340.0	0.1076649697	-0.1076649697	0.9001162289476908	3905.0	70.36770007209806	0.0	0.09290000000000047	0.07473453017180204	25	0.19756556528899516	
PA4802	PA4802	0.9686352775919409	1339.0	0.10764439694999801	0.10764439694999801	0.881916900027074	2746.5	49.48630136986301	0.0	0.06277999999999982	0.05254840625556553	25	0.8537727430172345	
PA1113	PA1113	0.967878480789139	1338.0	0.10760797429999999	-0.10760797429999999	0.8844015531717199	148.5	2.6586157173756306	0.0	0.04655999999999974	0.04480520803061498	25	1.3625196039328005	
PA1526	PA1526	0.967878480789139	1337.0	0.10758490130000099	0.10758490130000099	0.8784174947669001	2556.0	46.05263157894736	0.0	0.06785999999999959	0.05526291704208127	25	0.7188346802205886	
PA4139	PA4139	0.97645489096681	1336.0	0.107552646549999	-0.107552646549999	0.786967310913545	5295.5	95.43078586878154	0.0	0.2146199999999998	0.14500741935041336	25	-0.7383577607934003	
PA5040	PA5040	0.96852610402051	1335.0	0.107396352349998	0.107396352349998	0.7806530885868259	5281.0	95.16943042537852	0.0	0.19083999999999976	0.1400281757361707	25	-0.5959061254016423	pilQ
PA0303	PA0303	0.967878480789139	1334.0	0.107368836549999	0.107368836549999	0.8334071854281841	2616.5	47.14311463590483	0.0	0.08092000000000044	0.05252235238448496	25	0.5035729617817255	spuG
PA4718	PA4718	0.977879075156251	1333.0	0.10725468320000199	0.10725468320000199	0.8294940866125301	4084.5	73.60310021629417	0.0	0.07811999999999973	0.0530291350737187	25	0.5494089835615938	
PA2803	PA2803	0.9747681850393841	1332.0	0.10722725895000099	-0.10722725895000099	0.8776320448794681	1051.0	18.92573900504686	0.0	0.06817999999999973	0.08106605845440619	25	0.48167210413915124	
PA3637	PA3637	0.97028508708471	1331.0	0.107224795150001	-0.107224795150001	0.8673104510349169	2622.5	47.251261715933666	0.0	0.09995999999999988	0.09809953703594428	25	0.07405534592216523	pyrG
PA1764	PA1764	0.96852610402051	1330.0	0.10718471730000301	0.10718471730000301	0.91930734488562	185.0	3.316510454217736	0.0	0.038160000000000326	0.03486423669033913	25	1.9798143843811558	
PA3597	PA3597	0.9681695405797209	1329.0	0.10712095320000099	0.10712095320000099	0.911091813000509	121.5	2.171953857245854	0.0	0.042200000000000196	0.047845672043909215	25	1.3568824603492067	
PA4345	PA4345	0.976814401562463	1328.0	0.10710719984999999	-0.10710719984999999	0.863889773961749	2365.5	42.61896178803172	0.0	0.07815999999999979	0.0508702843842389	25	0.5690394736414898	
PA1908	PA1908	0.9701450048813499	1327.0	0.10702277115	-0.10702277115	0.825809226886104	1945.5	35.04866618601297	0.0	0.07723999999999998	0.06537442160355937	25	0.4555722317607239	
PA4370	PA4370	0.9692596390183	1326.0	0.106801103049998	-0.106801103049998	0.842024793675671	4327.5	77.98305695746215	0.0	0.15351999999999996	0.16997845941961823	25	-0.27485186716905763	icmP
PA3565	PA3565	0.96852610402051	1325.0	0.106734984599999	-0.106734984599999	0.8438530088895659	467.5	8.408435472242248	0.0	0.0551799999999996	0.053724583137827145	25	0.9596162797157165	
PA0284	PA0284	0.976814401562463	1324.0	0.106685629599999	-0.106685629599999	0.786967310913545	5238.5	94.40338860850757	0.0	0.2382999999999999	0.23179763983555424	25	-0.5677985785074127	
PA5374	PA5374	0.9747681850393841	1323.0	0.106642675650001	0.106642675650001	0.7910150480222979	3999.0	72.06200432588321	0.0	0.11941999999999961	0.10526095350761984	25	-0.12138712337499066	betI
PA2767	PA2767	0.9681695405797209	1322.0	0.10649697595000099	-0.10649697595000099	0.917129436683193	376.0	6.759192501802452	0.0	0.040559999999999964	0.038870061315448005	25	1.6963435023910267	
PA2124	PA2124	0.9681695405797209	1321.0	0.10644406989999901	-0.10644406989999901	0.8268487374084941	1731.0	31.18240807498197	0.0	0.0525599999999999	0.039380176908355574	25	1.3683044143096812	
PA0324	PA0324	0.9681695405797209	1320.0	0.106388639700002	0.106388639700002	0.916457837340863	400.0	7.191780821917808	0.0	0.05489999999999963	0.06783619977563603	25	0.7590142117379483	
PA1446	PA1446	0.98093624187959	1319.0	0.10612050210000001	-0.10612050210000001	0.8812052412029091	1337.0	24.080749819754864	0.0	0.06077999999999975	0.075729518683272	25	0.5987163643496863	fliP
PA2172	PA2172	0.975034318474195	1318.0	0.10603731369999901	0.10603731369999901	0.803067652654016	3110.0	56.038211968276855	0.0	0.09849999999999984	0.08356060674743741	25	0.09020175885965935	
PA0891	PA0891	0.9686352775919409	1317.0	0.10598860840000199	-0.10598860840000199	0.798090709676331	4239.0	76.38788752703677	0.0	0.11610000000000051	0.09260219579829969	25	-0.10919170450366557	
PA2221	PA2221	0.97645489096681	1316.0	0.1059858202	-0.1059858202	0.8430031707170291	2785.0	50.1802451333814	0.0	0.06505999999999981	0.042652256681211774	25	0.9595229745024938	
PA3286	PA3286	0.9692596390183	1315.0	0.10594682375000099	0.10594682375000099	0.792846108299734	4078.0	73.48594087959626	0.0	0.11818000000000009	0.09947810479363452	25	-0.12297355559172142	
PA0013	PA0013	0.9681695405797209	1314.0	0.105896431900001	-0.105896431900001	0.893265818135743	4620.0	83.25522710886806	0.0	0.10311999999999948	0.07938582996983813	25	0.03497389774795333	
PA4572	PA4572	0.9777086456921241	1313.0	0.105885956749998	-0.105885956749998	0.8250760981590229	3594.5	64.77108868060563	0.0	0.14303999999999964	0.16835292295254842	25	-0.22069140587760272	fklB
PA0582	PA0582	0.9777086456921241	1312.0	0.10585961890000199	-0.10585961890000199	0.8371139885961421	3471.0	62.54506128334535	0.0	0.10692000000000017	0.10966745947028492	25	-0.009669058671733819	folB
PA0138	PA0138	0.9681695405797209	1311.0	0.10585718909999801	-0.10585718909999801	0.8610975921912422	2563.0	46.178803172314346	0.0	0.06601999999999952	0.061869735466273425	25	0.6438881433671982	
