	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
cbiD	cbiD	0.419653947174448	1949.0	-0.249999999999999	0.00423088100041731	494.0	-0.07334666666666645	0.2931543563835727	25	-0.6025949452451377
PA1613	PA1613	0.38931526309942	1952.0	-0.250333333333333	0.000711130362606148	3454.0	-0.38001333333333265	0.2275802154064462	25	0.5698210618545994
PA4023	PA4023	0.433954366232665	1954.0	-0.250666666666667	0.00207613836822218	751.5	-0.06278666666666614	0.32471159397111016	25	-0.5786057642792904
PA0743	PA0743	0.38781646025756605	1954.0	-0.250666666666667	2.4057635004841e-05	5492.0	1.1147066666666658	0.5628872273739571	25	-2.4256605354206053
cupE1	cupE1	0.40068228280967	1958.0	-0.251666666666664	0.000370467131026488	5056.0	0.687626666666667	0.5716480343578425	25	-1.6431322717456394
PA3253	PA3253	0.48010894385437397	1959.5	-0.251666666666667	0.000453757162616508	3091.0	0.22937333333333385	0.2075740233872847	25	-2.3174383391051414
PA4925	PA4925	0.40717562782853794	1961.0	-0.252333333333331	3.70789094715465e-05	5375.0	0.9585066666666674	0.5039868377176063	25	-2.402523060886871
PA3517	PA3517	0.38178896449953104	1962.0	-0.252333333333332	0.00285528538401507	2197.0	0.2950266666666673	0.318053089558611	25	-1.7209705485320608
PA3614	PA3614	0.447803414827255	1964.0	-0.252333333333333	0.0013466527945152301	3642.0	-0.23446666666666602	0.3250180336877056	25	-0.05497130871154748
mtr	mtr	0.49582344188762106	1969.0	-0.252999999999997	0.004461341795455671	1350.5	-0.08679999999999981	0.18026526236303772	25	-0.9219746379382047
PA1548	PA1548	0.445810064088182	1970.0	-0.252999999999998	0.0161191343666193	1382.0	-0.11307999999999924	0.2322571866288334	25	-0.6024356104149438
PA2230	PA2230	0.4438602631155711	1973.0	-0.253666666666668	0.0208707956727078	1031.0	0.11717333333333384	0.2458445971054192	25	-1.5084325804442393
PA1732	PA1732	0.48010894385437397	1974.0	-0.253999999999999	5.05532908444452e-05	4857.0	0.6457333333333344	0.35671629976568026	25	-2.5222658284029915
PA0207	PA0207	0.38724745085662604	1976.5	-0.254000000000001	0.12796585459308502	245.0	-0.047479999999999106	0.2584868375472631	25	-0.7989575096342795
arnA	arnA	0.374384059078247	1978.0	-0.254333333333332	0.0381390759065134	1243.0	-0.02389333333333248	0.5599065126991855	25	-0.4115687079421514
rplA	rplA	0.3616635509370779	1980.0	-0.254333333333333	0.000152651745203897	5296.0	-0.7760533333333324	0.401187204385886	25	1.30044027899299
PA3359	PA3359	0.4098538514751521	1983.0	-0.254666666666666	0.0697305849528581	423.0	0.06697333333333393	0.1785929035129485	25	-1.8009674162483176
PA3750	PA3750	0.41824565387429796	1986.0	-0.255	0.0139629822584822	303.5	0.01712000000000057	0.17470882866877346	25	-1.5575629581714314
PA1887	PA1887	0.492731710434199	1987.0	-0.255000000000001	0.000497509301515889	4483.0	0.4504800000000007	0.5143545134977975	25	-1.3715831814179709
dctM	dctM	0.38862314698839	1993.0	-0.255999999999998	0.0295416707833364	323.0	0.08893333333333407	0.2768425143972251	25	-1.2459550661297905
PA2106	PA2106	0.400430155825631	1996.5	-0.256333333333332	0.0593671167340541	1.5	0.0635733333333335	0.34462323119818994	25	-0.9282794591485037
fdhE	fdhE	0.445731872562234	1998.0	-0.25666666666666393	0.11877929996444099	26.0	-0.005266666666665968	0.1703636633140347	25	-1.4756667889712336
PA1181	PA1181	0.45628277034905107	1999.5	-0.256666666666666	0.00022151081430723502	4252.0	0.5697200000000003	0.48377902516043864	25	-1.708190359002453
guaB	guaB	0.3679533266059489	1999.5	-0.256666666666666	0.0014042668216400099	4718.0	-0.50552	0.38121943811930664	25	0.6527823831885842
tse6	tse6	0.48541129731612	2008.0	-0.258666666666665	0.000763590790766405	3099.0	-0.3873466666666662	0.31063604820504037	25	0.41424683562502657
PA0324	PA0324	0.471861655573108	2009.0	-0.258666666666666	0.00280317135802255	2612.5	0.2061200000000003	0.22243184307741298	25	-2.089568922489693
rplJ	rplJ	0.3548973236405589	2014.0	-0.25933333333333103	0.000246163958638484	5333.0	-0.8864799999999994	0.4543180082195647	25	1.3804134005702415
mutT	mutT	0.43437860183256394	2017.5	-0.259666666666665	0.0262393823171322	1342.5	-0.1094666666666661	0.14353874170540326	25	-1.0464073894995338
PA1737	PA1737	0.381378471612047	2017.5	-0.259666666666665	0.0174414987479523	1551.0	0.1482400000000004	0.13543580275047926	25	-3.0118082396437966
PA4772	PA4772	0.409398046441058	2019.0	-0.259666666666668	0.0187047140344915	1740.5	-0.18989333333333305	0.2128173604029729	25	-0.32785545878972505
PA1496	PA1496	0.384428534654718	2021.0	-0.26033333333333303	0.0413969495711267	878.5	0.051573333333333936	0.11342669847053613	25	-2.7498522911489682
cupE3	cupE3	0.46326053024607206	2023.0	-0.260666666666666	0.00288912024450176	2510.0	0.25346666666666695	0.23603060065263656	25	-2.1782486334895905
PA2839	PA2839	0.37975517082551	2025.0	-0.260666666666668	0.000130733187285854	3987.0	0.3930266666666672	0.14388520758911588	25	-4.543158704681074
def	def	0.508495220728993	2029.0	-0.26233333333333103	0.0033108976569085602	3907.0	-0.40698666666666594	0.23110784880176127	25	0.625912681388052
PA2087	PA2087	0.525213136393002	2030.0	-0.262333333333335	0.0181175831996411	801.0	0.009226666666667094	0.4481103299163921	25	-0.6060114705471517
rplF	rplF	0.348069214973346	2031.0	-0.262666666666663	0.00403138010056773	4863.0	-0.6060666666666659	0.41190182217503224	25	0.8336938112744731
pauA7	pauA7	0.37720200347519894	2037.0	-0.26400000000000196	0.00031077630406014704	4318.5	-0.61816	0.56826136820357	25	0.623234342182357
PA2418	PA2418	0.47951232510499103	2037.0	-0.26400000000000196	0.00019789147230672	4304.0	0.4480133333333338	0.2717017100779068	25	-2.620569937263831
sadB	sadB	0.36616375847096705	2041.0	-0.264666666666665	0.0123890257104666	455.0	-0.01150666666666556	0.2333129181545199	25	-1.0850663649594194
PA5037	PA5037	0.39526774623292893	2042.5	-0.264999999999999	0.00115490439936326	3975.0	-0.34613333333333274	0.21771315651223003	25	0.37266160039701623
PA1697	PA1697	0.5473951219734811	2051.0	-0.266999999999999	0.0278445148938503	737.0	0.06256000000000057	0.2728820922968308	25	-1.207701088869975
tufA	tufA	0.328695582114347	2055.0	-0.26733333333333104	0.00072040455066336	4980.0	-0.5903066666666659	0.22749421889276572	25	1.419699080289927
PA3641	PA3641	0.3616635509370779	2056.5	-0.26733333333333303	0.0008244315870556071	3607.0	-0.4395199999999994	0.2793849740120314	25	0.6163061105041797
glyQ	glyQ	0.337010027555511	2056.5	-0.26733333333333303	9.91725757668379e-05	4953.0	-0.6690933333333325	0.32656446133559497	25	1.2302624674983529
PA4478	PA4478	0.345327119028062	2062.0	-0.26899999999999696	0.0216242913423483	1414.0	0.07121333333333354	0.20016081220044196	25	-1.6997000041778372
PA2289	PA2289	0.363395798145961	2063.0	-0.26899999999999996	0.0108006544912371	980.0	-0.1041466666666662	0.2935831335351133	25	-0.5615218127427504
gpuR	gpuR	0.42413561223977	2066.5	-0.26933333333333304	0.00181340294747834	2377.0	0.23029333333333415	0.18290987256428073	25	-2.731545649571657
PA1300	PA1300	0.37720200347519894	2068.0	-0.269333333333334	0.000332290426376337	3288.5	0.32513333333333344	0.5904021934241093	25	-1.0068842448212898
fepB	fepB	0.492466819172204	2070.0	-0.269666666666666	0.0330471957636102	71.0	-0.025199999999999688	0.18487510799335768	25	-1.3223341385442202
PA3313	PA3313	0.345262279646063	2071.5	-0.27	0.000439162985525166	4838.0	-0.6435066666666658	0.295053794844011	25	1.2658934512743047
PA3324	PA3324	0.3646065498265921	2073.0	-0.27000000000000196	0.0392829181285264	1560.0	0.14020000000000055	0.1114651166160167	25	-3.6800750984102937
gcd	gcd	0.368686525047939	2074.0	-0.27033333333333204	0.000373751226741805	3139.5	-0.30711999999999945	0.43836240799222376	25	0.08391838806424291
bfmR	bfmR	0.34406916169154195	2076.0	-0.270666666666666	0.00450582077383693	2032.5	0.04862666666666717	0.6614708520775112	25	-0.4827020454952992
lnt	lnt	0.42190940496630197	2078.0	-0.270999999999999	0.000196729842027755	4070.0	-0.3883733333333326	0.2506957599842374	25	0.4681903409164699
PA2167	PA2167	0.459405495251306	2081.0	-0.271000000000001	9.0101893247562e-05	4458.0	0.4802533333333338	0.25365699864770747	25	-2.9616897516662495
sppA	sppA	0.517895708420339	2082.0	-0.271333333333335	0.0397227065057118	1132.0	0.044920000000000654	0.20110510150628125	25	-1.572577378517958
PA2666	PA2666	0.433890819920896	2085.0	-0.27233333333333304	0.0573564416391347	1000.5	-0.09185333333333251	0.28507728127000265	25	-0.6330914873187111
cpxR	cpxR	0.404270332251202	2088.0	-0.272666666666666	0.0191117538664319	1800.5	-0.1856666666666661	0.24798140611299385	25	-0.3508327554218237
PA0744	PA0744	0.392582771259265	2093.5	-0.27333333333333304	0.0271355017300167	268.5	-0.10509333333333268	0.36489971377230646	25	-0.46105818571559726
narX	narX	0.37975517082551	2096.0	-0.273666666666668	0.0248374067198283	942.5	-0.14190666666666618	0.23974480104817658	25	-0.5495843890000548
coaB	coaB	0.414428093414692	2099.0	-0.27433333333333204	0.00477605208312968	3523.5	0.4139066666666672	0.7594431288292272	25	-0.9062429744555118
PA5153	PA5153	0.5671174688877421	2106.5	-0.276	0.000619891619016587	3832.5	-0.42299999999999927	0.3904771297898114	25	0.3764625090312648
parS	parS	0.40717562782853794	2109.0	-0.27633333333333304	0.0309263872457726	1369.5	-0.1518399999999995	0.20706608177637928	25	-0.6012251367550381
PA3921	PA3921	0.37531158879048204	2112.0	-0.27699999999999797	0.00021698099487108701	3534.5	0.32258666666666713	0.2189971308792267	25	-2.7378745294947597
PA2329	PA2329	0.33473231468363895	2113.0	-0.27699999999999997	0.0038617121978337795	2669.0	-0.3974666666666666	0.6581543568247562	25	0.1830371027973651
PA3667	PA3667	0.3608829057802371	2114.0	-0.277333333333331	0.00207140937166603	1026.5	-0.05171999999999939	0.27386178049303445	25	-0.8238219036156087
PA3855	PA3855	0.3967061668163329	2115.0	-0.27733333333333304	0.0090850544358444	1780.5	0.16905333333333394	0.19294414083221492	25	-2.313553885291841
PA4589	PA4589	0.33750201991533396	2116.5	-0.27733333333333504	0.012300478745535	347.5	0.017466666666667015	0.22104296130105722	25	-1.3336773913306783
arcC	arcC	0.459639594806506	2123.0	-0.278333333333332	0.0037372910887232	169.0	-0.11369333333333259	0.5097992244592566	25	-0.32295066783326876
nirM	nirM	0.5420449284371139	2127.0	-0.27899999999999797	0.00255813393798509	4299.0	-0.6555599999999998	0.739730316974945	25	0.5090503814145502
PA2542	PA2542	0.377021292219437	2128.0	-0.27899999999999997	0.0392953731528259	727.5	-0.11817333333333271	0.2227177694186405	25	-0.7221097224818326
PA5187	PA5187	0.342437860263409	2131.0	-0.279666666666666	0.000470345171645171	3105.0	0.3035066666666673	0.16037938585556313	25	-3.6362112887658533
PA1216	PA1216	0.40172885291338706	2132.0	-0.279666666666668	0.00151977147973265	1188.5	-0.0061733333333329156	0.7261302436483011	25	-0.3766450106240179
PA2441	PA2441	0.359812286340221	2133.5	-0.280333333333332	0.0105552421853307	1067.0	-0.1019066666666663	0.2437734323019972	25	-0.7319364747082977
mexI	mexI	0.48150410183190895	2139.0	-0.281000000000001	0.0320218769243136	2038.0	0.23968000000000095	0.4116128223896277	25	-1.2649751700570995
wapR	wapR	0.34157778961621194	2144.0	-0.282000000000001	0.0020613466139116896	2588.0	-0.261106666666666	0.22367897631302872	25	-0.09340767593685584
PA2704	PA2704	0.329036366086186	2145.0	-0.282333333333332	0.0288861045789258	612.0	0.060000000000000754	0.15982351377552578	25	-2.141945983080715
sphA	sphA	0.388674284783555	2146.0	-0.28233333333333305	0.000156586591247369	4139.0	0.4006533333333336	0.20668224582856845	25	-3.304525088396642
PA3506	PA3506	0.341622238561588	2147.0	-0.282333333333334	0.0132738347376797	1811.0	-0.13975999999999997	0.18035016146580174	25	-0.7905362111936284
PA0553	PA0553	0.353774517835239	2151.0	-0.283333333333331	0.0171263593802621	688.0	0.1301733333333344	0.25095534352638144	25	-1.6477300736303941
cbcV	cbcV	0.312835302510067	2153.0	-0.28333333333333305	0.00751829396420975	165.5	-0.059079999999999855	0.23640296889782017	25	-0.9486062479624002
opuCA	opuCA	0.328291757763647	2154.0	-0.283999999999999	0.0175420181305544	1074.5	0.07425333333333403	0.23699596183463995	25	-1.5116431966182546
nirQ	nirQ	0.359118119191295	2156.0	-0.28400000000000103	0.0032971306898153603	3202.0	0.2880800000000006	0.42175316723656564	25	-1.3564332041616092
PA2046	PA2046	0.368686525047939	2159.5	-0.284666666666666	0.10749934699788799	265.0	0.030360000000000303	0.17026297524929118	25	-1.8502358848447165
femA	femA	0.455825883740709	2159.5	-0.284666666666666	0.00202184749665343	2960.5	0.1751200000000001	0.30441587781629753	25	-1.5103898980726902
PA3412	PA3412	0.37720200347519894	2159.5	-0.284666666666666	3.46010824168074e-05	5389.0	0.8880400000000006	0.3178320270322167	25	-3.6897057782908593
PA2939	PA2939	0.3111208630873111	2167.5	-0.285	0.0033869402008994	3322.0	0.28008000000000033	0.6816842179212914	25	-0.8289468717981168
PA0144	PA0144	0.37332837853531303	2167.5	-0.285	0.00159545184844532	3236.5	0.266626666666667	0.17451884436082293	25	-3.1608429948468046
cobV	cobV	0.300073329026073	2171.0	-0.28533333333333305	0.00998956195581202	321.5	-0.07417333333333298	0.26178999429143784	25	-0.8066007280817848
PA1313	PA1313	0.5499816878506341	2173.0	-0.286333333333332	0.0012237768145732801	3416.5	0.32082666666666687	0.19250858855299613	25	-3.1539372064579463
PA2049	PA2049	0.309543987472638	2175.0	-0.286666666666666	0.0591416833502222	96.5	-0.027853333333333133	0.16102987645499497	25	-1.6072379798767757
trpA	trpA	0.39505731184819604	2176.0	-0.286666666666668	0.0017601942927343399	2851.0	-0.23383999999999935	0.3085073100760668	25	-0.17123311163564814
PA0178	PA0178	0.422930753339813	2177.0	-0.286999999999999	0.000196042121497442	4380.0	0.435693333333334	0.49349650004387735	25	-1.46443456695048
PA0278	PA0278	0.37010656614966897	2180.0	-0.287333333333332	0.0019415094478923897	3386.0	0.3114933333333338	0.21392256127445325	25	-2.79926840394547
PA5154	PA5154	0.40693788341623	2181.5	-0.28766666666666496	0.000246757724666273	4500.5	-0.4693466666666665	0.3650414547742537	25	0.4976968988696223
PA1304	PA1304	0.445731872562234	2187.0	-0.288999999999999	0.000265930593228259	3186.0	-0.3347066666666666	0.23691048317252092	25	0.19292800409082572
hisD	hisD	0.291452318595422	2189.0	-0.289333333333332	0.000153531242803767	4154.0	-0.4451999999999991	0.26939046423773466	25	0.5785901409231626
ksgA	ksgA	0.315718488864268	2196.0	-0.29066666666666696	0.0005946319850354349	3703.0	-0.4072799999999993	0.23816197569441394	25	0.48963875527703515
pcr1	pcr1	0.43547434974842897	2198.0	-0.290999999999999	0.00145916703056436	3069.0	0.39491999999999977	0.46846856766371053	25	-1.464175074585549
PA1797	PA1797	0.459733317212805	2199.0	-0.29100000000000004	0.000624127103561245	3611.0	-0.5270399999999992	0.5623540824730212	25	0.4197355498194024
PA2440	PA2440	0.396950555950556	2202.0	-0.292333333333333	0.0145366494513382	2364.0	-0.18989333333333266	0.15778239586355783	25	-0.6492486024143355
agtD	agtD	0.374191949245433	2203.0	-0.292333333333334	0.006017807971673021	1692.0	0.20162666666666737	0.22256668413958325	25	-2.2193797868247573
PA0695	PA0695	0.3616635509370779	2204.5	-0.293	0.00510120337411971	1508.0	0.1330400000000005	0.19283864681049703	25	-2.2093081809408823
PA4060	PA4060	0.317141070468847	2204.5	-0.293	0.0177083491048825	550.0	0.03668000000000037	0.23471257994659217	25	-1.404611546918438
sphD	sphD	0.445254800189008	2209.5	-0.293333333333334	0.00691845394903586	2374.5	0.19726666666666723	0.19217550813234746	25	-2.552874738138508
PA4928	PA4928	0.35256364012276503	2213.5	-0.294	0.028451556186187003	64.0	-0.01098666666666566	0.25449005801726254	25	-1.1120801163640626
pqqH	pqqH	0.320931873148917	2216.0	-0.294333333333332	9.684516874224549e-05	4680.0	0.5312000000000004	0.2599880517197607	25	-3.175274124609269
purB	purB	0.3599329661207	2219.5	-0.295999999999998	0.00144344540892783	3380.0	-0.3176533333333335	0.347314398609504	25	0.0623450493847248
cdhA	cdhA	0.398654233291268	2219.5	-0.295999999999998	0.009667698328548541	1949.0	0.18373333333333378	0.13715093739974818	25	-3.49784946737238
PA2671	PA2671	0.322470941324032	2221.0	-0.29599999999999893	0.00511496762236967	2026.0	0.17970666666666749	0.14153874355075324	25	-3.3609643178447923
betT2	betT2	0.301005908247001	2224.0	-0.296333333333333	0.000350067089671855	3349.5	-0.3038666666666668	0.20056000302855712	25	0.03756149391492147
PA2598	PA2598	0.304819786914949	2225.0	-0.296333333333334	0.00893389700627304	887.0	0.08786666666666719	0.40095594105420973	25	-0.9582100192600885
PA1009	PA1009	0.37720200347519894	2229.5	-0.29700000000000104	0.000241837728751511	4867.0	-0.6994933333333333	0.27974689486245535	25	1.4387767683041783
PA1643	PA1643	0.390599729864838	2233.5	-0.29766666666666497	0.00916602637031833	643.0	-0.06493333333333286	0.20993601317932473	25	-1.1085917552151199
PA2317	PA2317	0.35382501689858603	2233.5	-0.29766666666666497	0.0017556379486610401	3566.0	0.3507066666666671	0.36672102273869983	25	-1.7680288097236203
PA3781	PA3781	0.29700007801744	2237.0	-0.29799999999999893	0.0010329054572538	2604.0	-0.22073333333333345	0.30930003113362237	25	-0.24981137694514197
pilI	pilI	0.320598166351586	2240.5	-0.298333333333332	0.000388920842877604	3539.0	-0.3981199999999992	0.2747262927459367	25	0.3632221207125181
PA1160	PA1160	0.412518107185669	2240.5	-0.298333333333332	0.00946727053683319	1877.0	0.14046666666666752	0.32715902521217083	25	-1.3412437566575666
PA1595	PA1595	0.351496275376026	2242.0	-0.29866666666666497	0.0456468788018244	518.5	0.016560000000000175	0.1986891234511288	25	-1.5865320717678886
PA1682	PA1682	0.329615680606698	2247.5	-0.29899999999999893	0.0018975129321310601	2674.0	-0.28812	0.24354549122555452	25	-0.04467337886342829
PA4849	PA4849	0.36772410691860796	2249.0	-0.299333333333331	0.0975313248253224	467.5	-0.016919999999999425	0.19090419062975034	25	-1.4793459085508442
soxD	soxD	0.42569707408676094	2255.0	-0.299999999999998	0.00035383446429441804	3602.0	0.34377333333333415	0.25811029296278265	25	-2.494179236107252
tpbB	tpbB	0.333674959576109	2260.5	-0.30066666666666697	0.0138667268270259	399.5	-0.05105333333333267	0.19173287938441153	25	-1.3018806901286677
PA1730	PA1730	0.46326053024607206	2263.0	-0.30099999999999894	3.8199468452643394e-05	4707.5	0.521266666666667	0.3643867628810945	25	-2.256576666411412
PA5460	PA5460	0.41664265678040996	2265.0	-0.301	6.12381452480595e-05	5529.0	1.3110000000000008	0.5673000953182973	25	-2.841529577208249
